1.000000000000000000e+01 5.622899999999999636e+03 5.710100000000000364e+03 6.185778677463534825e-01
1.100000000000000000e+01 5.673500000000000000e+03 5.763500000000000000e+03 6.014735877513889273e-01
1.200000000000000000e+01 5.725699999999999818e+03 5.817899999999999636e+03 5.959803938865666506e-01
1.300000000000000000e+01 5.778600000000000364e+03 5.873199999999999818e+03 5.938162803649905674e-01
1.400000000000000000e+01 5.832800000000000182e+03 5.929699999999999818e+03 5.935737848281862350e-01
1.500000000000000000e+01 5.887800000000000182e+03 5.987300000000000182e+03 6.031937241554263807e-01
1.600000000000000000e+01 5.943600000000000364e+03 6.046000000000000000e+03 5.986719906330109087e-01
1.700000000000000000e+01 6.001199999999999818e+03 6.105800000000000182e+03 5.746831715106965888e-01
1.800000000000000000e+01 6.061300000000000182e+03 6.166800000000000182e+03 5.551938295364379217e-01
1.900000000000000000e+01 6.122500000000000000e+03 6.229100000000000364e+03 5.731055319309237284e-01
2.000000000000000000e+01 6.185000000000000000e+03 6.292699999999999818e+03 5.975892364978792060e-01
2.100000000000000000e+01 6.248699999999999818e+03 6.357500000000000000e+03 5.759577095508576772e-01
2.200000000000000000e+01 6.313800000000000182e+03 6.423699999999999818e+03 5.646204173564910445e-01
2.300000000000000000e+01 6.380300000000000182e+03 6.491300000000000182e+03 5.454016447067262519e-01
2.400000000000000000e+01 6.448199999999999818e+03 6.560399999999999636e+03 5.312295556068420410e-01
2.500000000000000000e+01 6.517500000000000000e+03 6.630899999999999636e+03 5.306174576282501887e-01
2.600000000000000000e+01 6.588399999999999636e+03 6.703000000000000000e+03 5.403241276741028720e-01
2.700000000000000000e+01 6.660800000000000182e+03 6.776600000000000364e+03 5.635143876075745517e-01
2.800000000000000000e+01 6.734800000000000182e+03 6.851899999999999636e+03 5.651810765266418457e-01
2.900000000000000000e+01 6.810500000000000000e+03 6.928899999999999636e+03 5.406257152557374379e-01
3.000000000000000000e+01 6.887899999999999636e+03 7.007600000000000364e+03 5.169654369354248491e-01
3.100000000000000000e+01 6.967000000000000000e+03 7.088100000000000364e+03 5.008520424365998647e-01
3.200000000000000000e+01 7.048100000000000364e+03 7.170500000000000000e+03 5.297033190727233887e-01
3.300000000000000000e+01 7.131000000000000000e+03 7.254899999999999636e+03 5.245939910411835383e-01
3.400000000000000000e+01 7.215899999999999636e+03 7.341199999999999818e+03 4.845332741737365945e-01
3.500000000000000000e+01 7.302800000000000182e+03 7.429699999999999818e+03 4.534308135509490523e-01
3.600000000000000000e+01 7.391899999999999636e+03 7.520300000000000182e+03 4.404629111289977139e-01
3.700000000000000000e+01 7.483100000000000364e+03 7.613100000000000364e+03 4.366481781005858709e-01
3.800000000000000000e+01 7.576699999999999818e+03 7.708199999999999818e+03 4.445140302181243008e-01
3.900000000000000000e+01 7.672600000000000364e+03 7.805800000000000182e+03 4.527220785617827037e-01
4.000000000000000000e+01 7.771000000000000000e+03 7.905800000000000182e+03 4.432005822658539040e-01
4.100000000000000000e+01 7.871899999999999636e+03 8.008500000000000000e+03 4.280369818210600918e-01
4.200000000000000000e+01 7.975500000000000000e+03 8.113800000000000182e+03 4.159684777259826105e-01
4.300000000000000000e+01 8.081800000000000182e+03 8.222000000000000000e+03 4.053772389888762318e-01
4.400000000000000000e+01 8.191000000000000000e+03 8.333100000000000364e+03 4.016065001487731378e-01
4.500000000000000000e+01 8.303200000000000728e+03 8.447200000000000728e+03 3.993439614772795743e-01
4.600000000000000000e+01 8.418600000000000364e+03 8.564500000000000000e+03 3.986036419868467240e-01
4.700000000000000000e+01 8.537200000000000728e+03 8.685100000000000364e+03 3.888628482818602405e-01
4.800000000000000000e+01 8.659100000000000364e+03 8.809200000000000728e+03 3.820414125919340265e-01
4.900000000000000000e+01 8.784600000000000364e+03 8.936799999999999272e+03 3.818775713443756104e-01
5.000000000000000000e+01 8.913799999999999272e+03 9.068200000000000728e+03 3.806015193462370938e-01
5.100000000000000000e+01 9.046899999999999636e+03 9.203500000000000000e+03 3.719615578651427334e-01
5.200000000000000000e+01 9.618700000000000728e+03 9.700399999999999636e+03 3.528315663337706076e-01
